138,0.8379385556903421,0.9345671712588213,0.9148304675255037,0.931373417309635,0.8456860121353083,0.8642303383366894,0.947428042672158,0.9843311158701895,1.349184133264987,0.0,0.5853700317398904,0.6182941626286657,0.7707481724300811,0.7591177912452092,0.724580346086381,0.7483236266519573,0.8328137727540768,0.7898205227228589,0.8829075461200317,0.6744537889480564,0.8015842606186854,1.0968569264075725,0.893846855979317,0.5982620223400942,0.6594157300687562,0.7284539799614765,0.7553301208486577,0.9522459284194325,0.9962693261656168,0.5542231064657451
140,0.25261682560585474,0.36037017081939315,0.419826378461908,0.37226695845916213,0.2679872283140085,0.3411377644796633,0.4189293809723403,0.46327670440245666,1.6388912529929593,0.5853700317398904,0.0,0.037582005397322774,0.2061343617460975,0.178350834376319,0.1505666726813056,0.16338991502855937,0.26919534123248406,0.23785093790167025,0.31307017094640877,0.1108767167720471,0.2170694201240279,0.5874974901777077,0.3477802082744229,0.14141935806124745,0.08320583424572828,0.27891493376779986,0.24343775750147031,0.37015902346362345,0.4501383047043285,0.12759974725267248
141,0.2202712086021739,0.3363119732851087,0.4145548269401527,0.35338669348540347,0.24353083797066447,0.3324785313296327,0.4069877191393668,0.452016685762064,1.6739701822319317,0.6182941626286657,0.037582005397322774,0.0,0.16855316941862666,0.15386695558083816,0.1324854535088486,0.13028944051917904,0.25108990925603253,0.22516364779706147,0.29150178888829836,0.10377149850033152,0.18781657027135415,0.5764757785983591,0.3331788875539991,0.12810597475680593,0.045629913839209925,0.25155924150150594,0.20967101943653646,0.34197697062942106,0.4335445812614106,0.1269785995588356
142,0.12230712236696506,0.27080588677640943,0.4334578971883322,0.3145639968873036,0.19601561108686913,0.3463076845461366,0.3963706998268113,0.44035423707439525,1.8329121812033888,0.7707481724300811,0.2061343617460975,0.16855316941862666,0.0,0.14915489449833558,0.17217871592492323,0.09106251939840947,0.23685706560537126,0.24419295166276778,0.24868300755008726,0.19730086388096016,0.13119213407618427,0.557581270038373,0.31926279823746073,0.18643181395054567,0.12295443954814558,0.18027831887774326,0.09922502001311732,0.24952291338908433,0.39738284280120345,0.22327173139161569
161,0.09542528709118503,0.18259303141684252,0.2916992945253005,0.2021399852245238,0.0898665955116526,0.2043293340224786,0.2669317313479507,0.31238207180535965,1.7195612856532405,0.7591177912452092,0.178350834376319,0.15386695558083816,0.14915489449833558,0.0,0.040188807290438,0.060076628383347895,0.1035790932835377,0.09677265163458969,0.13823555625175765,0.09050483985297962,0.049377904993524194,0.43539773242162183,0.18957500436450972,0.25721546626636677,0.13160901487516027,0.3181486978393384,0.24374822602407994,0.19318466917155983,0.2844583915732847,0.27259111912282236
162,0.13544199675486274,0.21166667124514818,0.28983344974700676,0.22195058097620193,0.12112023341581454,0.20448538086668658,0.2755094086604706,0.32079744390895754,1.6816197606990908,0.724580346086381,0.1505666726813056,0.1324854535088486,0.17217871592492323,0.040188807290438,0.0,0.08164956563559528,0.11905744175992321,0.09476172135830968,0.1628131172098941,0.051515555457413265,0.08955753001193631,0.44511831266234886,0.2008182096294799,0.24859819376686387,0.12191839058411436,0.32904222886142026,0.26014249807446016,0.22841202053271895,0.3011931803688679,0.25744890363877293
163,0.09003545136651944,0.21926582628791713,0.35089802729237585,0.25,0.13010677690039837,0.26339646138957284,0.3221888930479033,0.36736934199890653,1.7558845248100934,0.7483236266519573,0.16338991502855937,0.13028944051917904,0.09106251939840947,0.060076628383347895,0.08164956563559528,0.0,0.15845128173978093,0.15681464207905813,0.1834939260880385,0.11445533910470762,0.06413291013264058,0.4888901395555162,0.2443035011441124,0.2102378586428187,0.09391348728903572,0.2583659868677327,0.1837444588876266,0.2158721781048609,0.33365739743829875,0.23270378518499787
164,0.13280551868180887,0.10548409940161402,0.196954945900909,0.10308705581846382,0.05315467300762714,0.11068330510682103,0.16388860253614035,0.2092186132886407,1.711249508305662,0.8328137727540768,0.26919534123248406,0.25108990925603253,0.23685706560537126,0.1035790932835377,0.11905744175992321,0.15845128173978093,0.0,0.04825550317033596,0.05203106751105021,0.16220763094281157,0.1058557911996379,0.3318514753054368,0.08616626746526236,0.36060635905406985,0.23431723572146987,0.4143565238541199,0.3357272670190933,0.14190131750694243,0.18256694255671524,0.37412076366349156
170,0.15860975379806175,0.15323268041476987,0.19643348843895334,0.1416908972010513,0.09136100428464417,0.11003957611829311,0.18186718020230627,0.226853883667556,1.6674776131201525,0.7898205227228589,0.23785093790167025,0.22516364779706147,0.24419295166276778,0.09677265163458969,0.09476172135830968,0.15681464207905813,0.04825550317033596,0.0,0.0998991911171492,0.1273423973279755,0.12052231750710803,0.3513121363724127,0.11025736919746812,0.3433394017237691,0.2165253496125588,0.41484314863841854,0.34026481919273893,0.1897139767351588,0.2137121782117398,0.35140272446035126
186,0.1305593076085133,0.05345307368776125,0.20157442311605975,0.06680773584087762,0.05386209338373542,0.12497668338520859,0.15015194154395897,0.19264774016665204,1.7543096754734868,0.8829075461200317,0.31307017094640877,0.29150178888829836,0.24868300755008726,0.13823555625175765,0.1628131172098941,0.1834939260880385,0.05203106751105021,0.0998991911171492,0.0,0.2097748029859724,0.1215703450148666,0.30904840527929767,0.07795904861923934,0.3925471462282148,0.2690623626982197,0.4289312476561752,0.3474914508632227,0.09427207237210086,0.15056883582959418,0.4104396968465819
229,0.1839282031584473,0.260398564491956,0.3112427587514649,0.2648481228822362,0.17158674104867586,0.23070711079209544,0.30805536769213643,0.35242101453101615,1.6414307147008549,0.6744537889480564,0.1108767167720471,0.10377149850033152,0.19730086388096016,0.09050483985297962,0.051515555457413265,0.11445533910470762,0.16220763094281157,0.1273423973279755,0.2097748029859724,0.0,0.13916361053160525,0.47669005315497254,0.23754898058182886,0.23019537586232916,0.11173053385433196,0.3334292609873699,0.273395791222934,0.27956350533725094,0.3405956378512851,0.23035704253396394
230,0.046386244213967906,0.1551427634227829,0.3027649233915355,0.18837806775312116,0.06770825163949809,0.216037495095189,0.2659156841968089,0.31038455296398376,1.766746474333512,0.8015842606186854,0.2170694201240279,0.18781657027135415,0.13119213407618427,0.049377904993524194,0.08955753001193631,0.06413291013264058,0.1058557911996379,0.12052231750710803,0.1215703450148666,0.13916361053160525,0.0,0.4297607864747267,0.18841381173965815,0.2742894322243515,0.1562522131541906,0.30999675898344414,0.23029889414290433,0.1542376045098846,0.27213369328159986,0.2964605485192824
231,0.43733072622281866,0.29358157010744695,0.18210092111646575,0.2430858120010031,0.3624595404294323,0.24707284483799355,0.16960959773520928,0.12446236498050525,1.7172134095847895,1.0968569264075725,0.5874974901777077,0.5764757785983591,0.557581270038373,0.43539773242162183,0.44511831266234886,0.4888901395555162,0.3318514753054368,0.3513121363724127,0.30904840527929767,0.47669005315497254,0.4297607864747267,0.0,0.24586936042550195,0.6919083210935874,0.5650805233056286,0.7378593491319623,0.6560476625059689,0.3350174965881881,0.16187577026824715,0.7025093694063115
234,0.2059500494486858,0.10171954758548894,0.12377477937330347,0.049992442636783846,0.12436319480291183,0.056438454703503525,0.07790499683874806,0.12309609478484956,1.701768734171189,0.893846855979317,0.3477802082744229,0.3331788875539991,0.31926279823746073,0.18957500436450972,0.2008182096294799,0.2443035011441124,0.08616626746526236,0.11025736919746812,0.07795904861923934,0.23754898058182886,0.18841381173965815,0.24586936042550195,0.0,0.446129751084882,0.31943926288530017,0.4983873175667752,0.41848464129434587,0.15568491709657314,0.10394663387369059,0.45802019347785494
236,0.29015305183516643,0.42940539315579873,0.537547265765285,0.45828178542423287,0.3398642797168381,0.45301322739635075,0.5226531768589449,0.5681214765391809,1.7485807288123287,0.5982620223400942,0.14141935806124745,0.12810597475680593,0.18643181395054567,0.25721546626636677,0.24859819376686387,0.2102378586428187,0.36060635905406985,0.3433394017237691,0.3925471462282148,0.23019537586232916,0.2742894322243515,0.6919083210935874,0.446129751084882,0.0,0.12699960277115951,0.1559655565473988,0.15791660147959768,0.4215444268025288,0.5413139184503017,0.04564861059704213
237,0.18298597443759854,0.3097829728885545,0.411580246474474,0.333698032961414,0.2179218885203165,0.3263935873352165,0.39572305529499185,0.4411786612795445,1.7163072132723973,0.6594157300687562,0.08320583424572828,0.045629913839209925,0.12295443954814558,0.13160901487516027,0.12191839058411436,0.09391348728903572,0.23431723572146987,0.2165253496125588,0.2690623626982197,0.11173053385433196,0.1562522131541906,0.5650805233056286,0.31943926288530017,0.12699960277115951,0.0,0.2233091306637033,0.17148548377965858,0.30961762642392593,0.4160295788273796,0.14144683394459126
238,0.30160283085718587,0.4496333283862519,0.609106161946626,0.4948282661278787,0.3760291775945622,0.5215888740879578,0.5758953782601907,0.6201969157949916,1.9043502309827964,0.7284539799614765,0.27891493376779986,0.25155924150150594,0.18027831887774326,0.3181486978393384,0.32904222886142026,0.2583659868677327,0.4143565238541199,0.41484314863841854,0.4289312476561752,0.3334292609873699,0.30999675898344414,0.7378593491319623,0.4983873175667752,0.1559655565473988,0.2233091306637033,0.0,0.08296223212480648,0.4231606545216674,0.5774982493892727,0.19887227807208332
239,0.21912596518196426,0.3668552279306399,0.5319192233590564,0.41296297478167276,0.2951324898577477,0.44456759769888465,0.49557636331521426,0.5394786352003995,1.8820826773925339,0.7553301208486577,0.24343775750147031,0.20967101943653646,0.09922502001311732,0.24374822602407994,0.26014249807446016,0.1837444588876266,0.3357272670190933,0.34026481919273893,0.3474914508632227,0.273395791222934,0.23029889414290433,0.6560476625059689,0.41848464129434587,0.15791660147959768,0.17148548377965858,0.08296223212480648,0.0,0.3403215281908931,0.49527079747849545,0.20322071554289978
246,0.13157059489689132,0.0544120808165631,0.27375664147167084,0.11520966607236434,0.10882476714497206,0.21056627013416188,0.20675776380128505,0.2393332427626707,1.8483407179811562,0.9522459284194325,0.37015902346362345,0.34197697062942106,0.24952291338908433,0.19318466917155983,0.22841202053271895,0.2158721781048609,0.14190131750694243,0.1897139767351588,0.09427207237210086,0.27956350533725094,0.1542376045098846,0.3350174965881881,0.15568491709657314,0.4215444268025288,0.30961762642392593,0.4231606545216674,0.3403215281908931,0.0,0.17619212769092554,0.44785911777653464
249,0.27620058138564246,0.13184495023297957,0.13757045492681869,0.08376973776988718,0.20442769935324417,0.1361700669404486,0.06406052759713994,0.07053087845145778,1.7524489486344994,0.9962693261656168,0.4501383047043285,0.4335445812614106,0.39738284280120345,0.2844583915732847,0.3011931803688679,0.33365739743829875,0.18256694255671524,0.2137121782117398,0.15056883582959418,0.3405956378512851,0.27213369328159986,0.16187577026824715,0.10394663387369059,0.5413139184503017,0.4160295788273796,0.5774982493892727,0.49527079747849545,0.17619212769092554,0.0,0.5564921871924831
263,0.3178368555374257,0.45090901644634757,0.5414710704088526,0.4746955994126693,0.35932722790575355,0.4593598012684232,0.5329060752777687,0.5781183665737903,1.7075439257249605,0.5542231064657451,0.12759974725267248,0.1269785995588356,0.22327173139161569,0.27259111912282236,0.25744890363877293,0.23270378518499787,0.37412076366349156,0.35140272446035126,0.4104396968465819,0.23035704253396394,0.2964605485192824,0.7025093694063115,0.45802019347785494,0.04564861059704213,0.14144683394459126,0.19887227807208332,0.20322071554289978,0.44785911777653464,0.5564921871924831,0.0
